Block_Device File Inode Blocks
/dev/block/mmcblk0p8 179:8 "/vendor/firmware/nvmData-8000C-BXT-0x0E56_MCC_00_11d_On_AC_SAR_HW_Lock_Off_Tagged_LSB" 531 
/dev/block/mmcblk0p8 179:8 "/vendor/lib64/arm64/libFFTEm.so" 1084 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/atomisp/00ov5648.aiqb" 152 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/firmware/gnss/MECPU_SSF_5_GNSS_2.0.ssf" 311 
/dev/block/mmcblk0p8 179:8 "/vendor/firmware/telephony/1024_CHT_HR_B13_freq_swwp_change.tlv" 571 
/dev/block/mmcblk0p8 179:8 "/vendor/lib/arm/libimg_utils.so" 836 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/atomisp/01ov2680-tc10ra3_1_coho.aiqb" 204 
/dev/block/mmcblk0p8 179:8 "/vendor/app/PoiPluginGS/PoiPluginGS.apk" 43 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/telephony/catalog/7260_V21_IMS_allbands/B13_freq_swwp_change.xml" 380 
/dev/block/mmcblk0p8 179:8 "/vendor/firmware/telephony/2048_CHT_T4_Deactivate_B30.tlv" 661 
/dev/block/mmcblk0p8 179:8 "/vendor/lib64/arm64/libhwui.so" 1130 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/aware/GestureModel/MovementDetection_Backward.txt" 224 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/atomisp/01gc0310-one8_0_1_coho.aiqb" 183 
/dev/block/mmcblk0p8 179:8 "/vendor/lib64/arm64/libharfbuzz_ng.so" 1129 
/dev/block/mmcblk0p8 179:8 "/vendor/app/HdmiSettings/HdmiSettings.apk" 38 
/dev/block/mmcblk0p8 179:8 "/vendor/lib/arm/libselinux.so" 865 
/dev/block/mmcblk0p8 179:8 "/vendor/lib/libpvl_face_detection.so" 1035 
/dev/block/mmcblk0p8 179:8 "/vendor/lib64/libpvl_skin_smoothing_jni.so" 1324 
/dev/block/mmcblk0p8 179:8 "/vendor/lib64/libRSDriverUmd_intel.so" 1254 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/atomisp/00imx135-0-0x4-0.aiqb" 122 
/dev/block/mmcblk0p8 179:8 "/vendor/lib/arm/libblas.so" 811 
/dev/block/mmcblk0p8 179:8 "/vendor/lib64/liblctsock.so" 1300 
/dev/block/mmcblk0p8 179:8 "/vendor/media/LMspeed_508.emd" 1350 
/dev/block/mmcblk0p8 179:8 "/vendor/lib/libigdbcl.so" 1002 
/dev/block/mmcblk0p8 179:8 "/vendor/lib64/arm64/libdl.so" 1117 
/dev/block/mmcblk0p8 179:8 "/vendor/lib/arm/nb/libhardware_legacy.so" 913 
/dev/block/mmcblk0p8 179:8 "/vendor/firmware/telephony/2048_ATT_Configure_MM_CS_ATTACH_IND.tlv" 640 
/dev/block/mmcblk0p8 179:8 "/vendor/bin/AndroidCalibrationTool" 65 
/dev/block/mmcblk0p8 179:8 "/vendor/lib64/arm64/libstagefright_yuv.so" 1177 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/atomisp/01ov2680-ira101_0_coho.aiqb" 198 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/firmware/gnss/MECPU_NORM_5_GNSS_2.2_PROD.ptc" 308 
/dev/block/mmcblk0p8 179:8 "/vendor/lib/libcl_logger.so" 966 
/dev/block/mmcblk0p8 179:8 "/vendor/intel/validation/core/igt/tools/registers/audio_config_haswell_plus.txt" 739 
/dev/block/mmcblk0p8 179:8 "/vendor/firmware/telephony/1024_hsic_out_of_band_on.tlv" 607 
/dev/block/mmcblk0p8 179:8 "/vendor/lib64/arm64/libmediautils.so" 1142 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/atomisp/01ov2680-chiphd8_0_coho.aiqb" 195 
/dev/block/mmcblk0p8 179:8 "/vendor/lib/arm/libinput.so" 837 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/telephony/rril_7260_conf_1_ATT.txt" 479 
/dev/block/mmcblk0p8 179:8 "/vendor/lib64/arm64/libaudioutils.so" 1102 
/dev/block/mmcblk0p8 179:8 "/vendor/lib64/clbltfnshared.rtl" 1236 
/dev/block/mmcblk0p8 179:8 "/vendor/lib/__ocl_svml_g9.so" 778 
/dev/block/mmcblk0p8 179:8 "/vendor/lib/libplatforminfo.so" 1031 
/dev/block/mmcblk0p8 179:8 "/vendor/lib64/arm64/libft2.so" 1124 
/dev/block/mmcblk0p8 179:8 "/vendor/intel/validation/core/igt/tools/registers/vlv_display_base.txt" 764 
/dev/block/mmcblk0p8 179:8 "/vendor/firmware/telephony/2048_4g_multislot_power_s45.tlv" 624 
/dev/block/mmcblk0p8 179:8 "/vendor/lib64/arm64/libaudiospdif.so" 1101 
/dev/block/mmcblk0p8 179:8 "/vendor/lib/libia_emd_decoder.so" 990 
/dev/block/mmcblk0p8 179:8 "/vendor/lib64/arm64/libspeexresampler.so" 1168 
/dev/block/mmcblk0p8 179:8 "/vendor/firmware/telephony/1024_Smarti5G_band_config_update_NA_EU_PR2.tlv" 586 
/dev/block/mmcblk0p8 179:8 "/vendor/priv-app/CellCoexApp/CellCoexApp.apk" 1370 
/dev/block/mmcblk0p8 179:8 "/vendor/lib/arm/libRSDriver.so" 796 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/telephony/mmgr_6360_conf_2.xml" 449 
/dev/block/mmcblk0p8 179:8 "/vendor/lib/arm/nb/libsurfaceflinger.so" 927 
/dev/block/mmcblk0p8 179:8 "/vendor/pittpatt/models/detection/yaw_roll_face_detectors.7.1/head-y0-yi45-p0-pi45-rp30-ri30.5-v24-tree7-2-wmd.bin" 1363 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/atomisp/01ov2680-t85_0_coho.aiqb" 202 
/dev/block/mmcblk0p8 179:8 "/vendor/firmware/telephony/2048_Increase_UART_BaudRate.tlv" 665 
/dev/block/mmcblk0p8 179:8 "/vendor/lib64/libmdmcli_jni.so" 1305 
/dev/block/mmcblk0p8 179:8 "/vendor/media/PFFprec_600.emd" 1351 
/dev/block/mmcblk0p8 179:8 "/vendor/lib/libawareserviceclientjni.so" 962 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/atomisp/00ov5670.sltquanta.aiqb" 155 
/dev/block/mmcblk0p8 179:8 "/vendor/lib64/arm64/linker64" 1190 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/atomisp/01ov680_factory.aiqb" 216 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/atomisp/01ov2680-i8811_0_coho.aiqb" 197 
/dev/block/mmcblk0p8 179:8 "/vendor/lib/arm/nb/libGLESv3.so" 899 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/telephony/amtl_baytrail_XMM_7160.cfg" 360 
/dev/block/mmcblk0p8 179:8 "/vendor/lib64/libcl_logger.so" 1263 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/atomisp/00imx135-0-0x8-0x2.aiqb" 125 
/dev/block/mmcblk0p8 179:8 "/vendor/lib/__ocl_svml_n8.so" 779 
/dev/block/mmcblk0p8 179:8 "/vendor/intel/validation/core/igt/tools/registers/chv_dpio_phy_x1.txt" 748 
/dev/block/mmcblk0p8 179:8 "/vendor/bin/mmgr_upgrade.sh" 96 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/telephony/catalog/7260_V2_dataonly_NA_EU/lte_tdd_coexistence_config.xml" 403 
/dev/block/mmcblk0p8 179:8 "/vendor/firmware/telephony/2048_FGI_Rel9.tlv" 664 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/firmware/gnss/MECPU_NORM_5_GNSS_2.0_PROD.ptc" 306 
/dev/block/mmcblk0p8 179:8 "/vendor/firmware/telephony/2048_agps_off.tlv" 679 
/dev/block/mmcblk0p8 179:8 "/vendor/firmware/telephony/2048_7160_USB_HS_core_disabled.tlv" 631 
/dev/block/mmcblk0p8 179:8 "/vendor/lib64/arm64/libOpenSLES.so" 1091 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/telephony/catalog/7260_V2_dataonly_allbands/config_data_only_overlay.xml" 409 
/dev/block/mmcblk0p8 179:8 "/vendor/lib/libstagefright_soft_aacenc_mdp.so" 1051 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/atomisp/01ov8858.bxt.aiqb" 217 
/dev/block/mmcblk0p8 179:8 "/vendor/intel/validation/core/igt/tools/registers/chv_pipe_c.txt" 750 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/firmware/gnss/CPCPU_SSF_5_GNSS_2.1_PROD.ssf" 295 
/dev/block/mmcblk0p8 179:8 "/vendor/intel/validation/core/igt/tools/registers/vlv_pipe_b.txt" 769 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/firmware/gnss/CONFIG_5_GNSS_2.1.cfg" 264 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/firmware/gnss/CPCPU_GNCPRAM_5_GNSS_2.2.ptc" 272 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/firmware/gnss/CPCPU_SOCFW_5_GNSS_2.2_p.ptc" 290 
/dev/block/mmcblk0p8 179:8 "/vendor/firmware/telephony/1024_cat3.tlv" 600 
/dev/block/mmcblk0p8 179:8 "/vendor/firmware/telephony/1024_7160_PF450CL_family.tlv" 540 
/dev/block/mmcblk0p8 179:8 "/vendor/lib/arm/libGLESv2.so" 789 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/telephony/mmgr_7260_conf_11.xml" 458 
/dev/block/mmcblk0p8 179:8 "/vendor/lib64/libmdp_omx_core.so" 1308 
/dev/block/mmcblk0p8 179:8 "/vendor/lib/arm/nb/libui.so" 928 
/dev/block/mmcblk0p8 179:8 "/vendor/bin/houdini64" 83 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/telephony/catalog/7360_V2_NA_EU/band_config_update_NA_EU.xml" 437 
/dev/block/mmcblk0p8 179:8 "/vendor/lib/libimc-subsystem.so" 1011 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/atomisp/00ov2680-t15_0_coho.aiqb" 141 
/dev/block/mmcblk0p8 179:8 "/vendor/lib/arm/libnetd_client.so" 851 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/telephony/rril_7260_conf_4.txt" 484 
/dev/block/mmcblk0p8 179:8 "/vendor/lib64/arm64/nb/libpixelflinger.so" 1218 
/dev/block/mmcblk0p8 179:8 "/vendor/lib/arm/libart.so" 801 
/dev/block/mmcblk0p8 179:8 "/vendor/lib64/libmodemupdate.so" 1311 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/atomisp/01ov2680f-i8889_0_coho.aiqb" 210 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/atomisp/00ov5670_th8_0_coho.aiqb" 157 
/dev/block/mmcblk0p8 179:8 "/vendor/pittpatt/models/detection/multi_pose_face_landmark_detectors.8/left_eye-y0-yi45-p0-pi45-r0-ri20.lg_32-tree7-wmd.bin" 1357 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/camera3_profiles.xml" 250 
/dev/block/mmcblk0p8 179:8 "/vendor/lib64/libpcp.so" 1313 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/telephony/catalog/7360_NA_EU/band_config_update_NA_EU.xml" 426 
/dev/block/mmcblk0p8 179:8 "/vendor/app/SARManager/SARManager.apk" 51 
/dev/block/mmcblk0p8 179:8 "/vendor/lib64/arm64/nb/libcamera_client.so" 1203 
/dev/block/mmcblk0p8 179:8 "/vendor/lib64/arm64/libRScpp.so" 1095 
/dev/block/mmcblk0p8 179:8 "/vendor/lib64/clbltfnl9_img_cbk.rtl" 1235 
/dev/block/mmcblk0p8 179:8 "/vendor/lib/arm/libbcinfo.so" 809 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/telephony/catalog/7262_V2_CMCC_dataonly/increase_UART_baudrate.xml" 419 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/firmware/bt/370b12060002340e00_selftest.sfi" 259 
/dev/block/mmcblk0p8 179:8 "/vendor/bin/gnssStelp" 80 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/telephony/channels_default.xml" 442 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/telephony/XMM7160_CONF_3.xml" 338 
/dev/block/mmcblk0p8 179:8 "/vendor/lib64/arm64/nb/libft2.so" 1206 
/dev/block/mmcblk0p8 179:8 "/vendor/lib/clbltfnv8.rtl" 941 
/dev/block/mmcblk0p8 179:8 "/vendor/lib64/i965_drv_video.so" 1247 
/dev/block/mmcblk0p8 179:8 "/vendor/lib/libia_dvs.so" 989 
/dev/block/mmcblk0p8 179:8 "/vendor/lib/arm/nb/libstagefright.so" 926 
/dev/block/mmcblk0p8 179:8 "/vendor/lib64/arm64/libprocessgroup.so" 1158 
/dev/block/mmcblk0p8 179:8 "/vendor/lib/libigfxcmrt.so" 1010 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/telephony/mmgr_2230_conf_1.xml" 447 
/dev/block/mmcblk0p8 179:8 "/vendor/app/AFotaApp/AFotaApp.apk" 20 
/dev/block/mmcblk0p8 179:8 "/vendor/firmware/telephony/docomo_ps_features.tlv" 721 
/dev/block/mmcblk0p8 179:8 "/vendor/lib64/arm64/nb/libicuuc.so" 1211 
/dev/block/mmcblk0p8 179:8 "/vendor/lib/libia_exc.so" 991 
/dev/block/mmcblk0p8 179:8 "/vendor/lib/clbltfnn8_img_cbk.o" 935 
/dev/block/mmcblk0p8 179:8 "/vendor/lib64/arm64/nb/libsurfaceflinger.so" 1223 
/dev/block/mmcblk0p8 179:8 "/vendor/firmware/telephony/2048_agps_blanking.tlv" 677 
/dev/block/mmcblk0p8 179:8 "/vendor/lib64/libmmgr_utils.so" 1310 
/dev/block/mmcblk0p8 179:8 "/vendor/firmware/00imx135-0-0x8-0x2.drvb" 494 
/dev/block/mmcblk0p8 179:8 "/vendor/bin/mcd-test" 93 
/dev/block/mmcblk0p8 179:8 "/vendor/lib64/libplatforminfo.so" 1314 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/binfmt_misc/arm64_exe" 240 
/dev/block/mmcblk0p8 179:8 "/vendor/firmware/telephony/2048_7360_family.tlv" 636 
/dev/block/mmcblk0p8 179:8 "/vendor/lib64/libioctl_jni.so" 1296 
/dev/block/mmcblk0p8 179:8 "/vendor/firmware/usniffer-iwlwifi-8000C-21.ucode" 726 
/dev/block/mmcblk0p8 179:8 "/vendor/lib64/clbltfnh8_img_cbk.rtl" 1232 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/telephony/catalog/7360_V2_CMCC_PR2/band_config_update_CMCC_overlay_PR2.xml" 434 
/dev/block/mmcblk0p8 179:8 "/vendor/firmware/ipu4_cpd_a0.bin" 518 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/atomisp/00ov8858.Sf3g_mrd5_p1_v2.aiqb" 169 
/dev/block/mmcblk0p8 179:8 "/vendor/lib64/arm64/libGLES_trace.so" 1085 
/dev/block/mmcblk0p8 179:8 "/vendor/lib64/libbluedroidcomm-subsystem.so" 1259 
/dev/block/mmcblk0p8 179:8 "/vendor/firmware/telephony/2048_ATT_FGI_Rel10_voice_data.tlv" 646 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/atomisp/00ov8858.sltmrdV12.aiqb" 176 
/dev/block/mmcblk0p8 179:8 "/vendor/firmware/00imx135-0-0x8-0x5.drvb" 495 
/dev/block/mmcblk0p8 179:8 "/vendor/app/AwareHubPluginsInternalAPI/AwareHubPluginsInternalAPI.apk" 30 
/dev/block/mmcblk0p8 179:8 "/vendor/lib/arm/libopus.so" 855 
/dev/block/mmcblk0p8 179:8 "/vendor/lib64/arm64/libm.so" 1139 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/firmware/gnss/CPCPU_SOCFW_5_GNSS_2.2.ptc" 288 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/atomisp/00ov5648-tc10ra3_0_coho.aiqb" 150 
/dev/block/mmcblk0p8 179:8 "/vendor/lib/mediadrm/libwvdrmengine.so" 1067 
/dev/block/mmcblk0p8 179:8 "/vendor/firmware/telephony/2048_4g_multislot_power.tlv" 623 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/firmware/gnss/CPCPU_SOCFW_5_GNSS_2.0.ptc" 284 
/dev/block/mmcblk0p8 179:8 "/vendor/firmware/fmr_rxnvm.bin" 510 
/dev/block/mmcblk0p8 179:8 "/vendor/lib64/arm64/libpixelflinger.so" 1155 
/dev/block/mmcblk0p8 179:8 "/vendor/lib/arm/libandroid_runtime.so" 799 
/dev/block/mmcblk0p8 179:8 "/vendor/lib/arm/libLLVM.so" 791 
/dev/block/mmcblk0p8 179:8 "/vendor/firmware/telephony/1024_ATT_PDP_IPv4_only.tlv" 562 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/atomisp/00ov13850.aiqb" 135 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/atomisp/00imx214.aiqb" 129 
/dev/block/mmcblk0p8 179:8 "/vendor/lib64/arm64/libz.so" 1189 
/dev/block/mmcblk0p8 179:8 "/vendor/lib/libiacp_jni.so" 999 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/telephony/rril_7260_conf_6.txt" 486 
/dev/block/mmcblk0p8 179:8 "/vendor/lib64/arm64/libunwind.so" 1183 
/dev/block/mmcblk0p8 179:8 "/vendor/firmware/telephony/1024_7360_family.tlv" 548 
/dev/block/mmcblk0p8 179:8 "/vendor/firmware/telephony/1024_4g_multislot_power_s45.tlv" 536 
/dev/block/mmcblk0p8 179:8 "/vendor/firmware/telephony/2048_7160_PF450CL_family.tlv" 628 
/dev/block/mmcblk0p8 179:8 "/vendor/firmware/telephony/1024_7160_Audio_calib_param.tlv" 537 
/dev/block/mmcblk0p8 179:8 "/vendor/lib64/libmcdr.so" 1302 
/dev/block/mmcblk0p8 179:8 "/vendor/lib/arm/nb/libdl.so" 910 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/firmware/gnss/CPCPU_SENS_5_GNSS_2.2.ptc" 281 
/dev/block/mmcblk0p8 179:8 "/vendor/lib64/libuevent.so" 1345 
/dev/block/mmcblk0p8 179:8 "/vendor/lib64/libpvl_eye_detection.so" 1317 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/telephony/XMM7360_CONF_4.xml" 359 
/dev/block/mmcblk0p8 179:8 "/vendor/lib64/arm64/libcamera_client.so" 1111 
/dev/block/mmcblk0p8 179:8 "/vendor/lib64/arm64/nb/libOpenSLES.so" 1197 
/dev/block/mmcblk0p8 179:8 "/vendor/firmware/telephony/1024_sim_cd_eint1_to_eint3.tlv" 613 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/atomisp/01ov2680-ecs210a_0_coho.aiqb" 196 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/telephony/channels_M27260.xml" 440 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/atomisp/01ov5675.aiqb" 214 
/dev/block/mmcblk0p8 179:8 "/vendor/lib64/DptfPolicyCritical.so" 1072 
/dev/block/mmcblk0p8 179:8 "/vendor/lib/arm/nb/libEGL.so" 896 
/dev/block/mmcblk0p8 179:8 "/vendor/lib64/arm64/libnbaio.so" 1147 
/dev/block/mmcblk0p8 179:8 "/vendor/firmware/telephony/2048_sim_detection_activate.tlv" 703 
/dev/block/mmcblk0p8 179:8 "/vendor/lib64/arm64/libRSCpuRef.so" 1093 
/dev/block/mmcblk0p8 179:8 "/vendor/firmware/telephony/2048_band_config_update_ATT.tlv" 680 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/telephony/catalog/7360_V2_allbands/7360_Hw_Sw_Revision_overlay.xml" 439 
/dev/block/mmcblk0p8 179:8 "/vendor/lib/__ocl_svml_s9.so" 780 
/dev/block/mmcblk0p8 179:8 "/vendor/firmware/telephony/2048_terminal_profil_modf_prh.tlv" 707 
/dev/block/mmcblk0p8 179:8 "/vendor/bin/pstore-clean" 104 
/dev/block/mmcblk0p8 179:8 "/vendor/lib64/arm64/libvorbisidec.so" 1186 
/dev/block/mmcblk0p8 179:8 "/vendor/lib64/libtinyprobe.so" 1344 
/dev/block/mmcblk0p8 179:8 "/vendor/firmware/telephony/2048_band_config_update_CMCC.tlv" 682 
/dev/block/mmcblk0p8 179:8 "/vendor/lib/arm/libpng.so" 859 
/dev/block/mmcblk0p8 179:8 "/vendor/bin/intel_prop" 86 
/dev/block/mmcblk0p8 179:8 "/vendor/lib64/DptfPolicyPassive2.so" 1074 
/dev/block/mmcblk0p8 179:8 "/vendor/lib/libstagefright_soft_amrdec_mdp.so" 1052 
/dev/block/mmcblk0p8 179:8 "/vendor/priv-app/OemTelephonyApp/OemTelephonyApp.apk" 1374 
/dev/block/mmcblk0p8 179:8 "/vendor/firmware/i915/bxt_dmc_ver1_04.bin" 514 
/dev/block/mmcblk0p8 179:8 "/vendor/firmware/telephony/1024_ATT_GPRS_EGPRS_multi_slot_class_12.tlv" 561 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/firmware/gnss/CPCPU_SOCFW_5_GNSS_2.0_PROD.ptc" 285 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/atomisp/01ov2722.aiqb" 211 
/dev/block/mmcblk0p8 179:8 "/vendor/firmware/dsp_bxt_lib_bmfa.bin" 503 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/atomisp/01ov2680-tc10ra3_0_coho.aiqb" 203 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/firmware/bt/370b12060002340e00_B.sfi" 258 
/dev/block/mmcblk0p8 179:8 "/vendor/firmware/telephony/1024_3G_TDSCDMA_activate.tlv" 534 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/firmware/gnss/CPCPU_SENS_5_GNSS_1.0.ptc" 278 
/dev/block/mmcblk0p8 179:8 "/vendor/firmware/telephony/2048_ATT_CSG_auto_search.tlv" 639 
/dev/block/mmcblk0p8 179:8 "/vendor/lib64/libgsmgr.so" 1278 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/telephony/catalog/7260_V2_dataonly_allbands/Deactivate_Band30.xml" 406 
/dev/block/mmcblk0p8 179:8 "/vendor/firmware/telephony/1024_ATT_FGI_Rel10_voice_data.tlv" 558 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/atomisp/01mt9m114.aiqb" 193 
/dev/block/mmcblk0p8 179:8 "/vendor/lib64/libigdlbva.so" 1287 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/telephony/catalog/7260_V2_NA_EU/agps_blanking_CHT_HR.xml" 389 
/dev/block/mmcblk0p8 179:8 "/vendor/lib64/libtbbmalloc.so" 1341 
/dev/block/mmcblk0p8 179:8 "/vendor/lib/arm/nb/libandroid_runtime.so" 903 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/telephony/mmgr_7260_conf_7.xml" 464 
/dev/block/mmcblk0p8 179:8 "/vendor/firmware/telephony/1024_ATT_PS_HO_3G_to_LTE_disabled.tlv" 563 
/dev/block/mmcblk0p8 179:8 "/vendor/lib64/arm64/libstagefright_http_support.so" 1175 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/firmware/gnss/MECPU_EMER_5_GNSS_2.2.ptc" 301 
/dev/block/mmcblk0p8 179:8 "/vendor/firmware/telephony/2048_ATT_PDP_IPv4_only.tlv" 650 
/dev/block/mmcblk0p8 179:8 "/vendor/lib/libigdrsmlc.so" 1007 
/dev/block/mmcblk0p8 179:8 "/vendor/firmware/telephony/2048_ATT_update_location_status.tlv" 656 
/dev/block/mmcblk0p8 179:8 "/vendor/lib64/arm64/libc.so" 1110 
/dev/block/mmcblk0p8 179:8 "/vendor/firmware/dfw_sst.bin" 500 
/dev/block/mmcblk0p8 179:8 "/vendor/lib/arm/libOpenMAXAL.so" 792 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/telephony/AMTL.conf" 330 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/firmware/gnss/CPCPU_GNCPRAM_5_GNSS_2.2_p.ptc" 273 
/dev/block/mmcblk0p8 179:8 "/vendor/lib64/arm64/libbcinfo.so" 1106 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/telephony/mmgr_7160_conf_8.xml" 455 
/dev/block/mmcblk0p8 179:8 "/vendor/firmware/dsp_bxt_lib_aware.bin" 502 
/dev/block/mmcblk0p8 179:8 "/vendor/lib64/arm64/libfilterfw.so" 1122 
/dev/block/mmcblk0p8 179:8 "/vendor/lib/arm/nb/libart.so" 904 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/atomisp/00ov5693.aiqb" 161 
/dev/block/mmcblk0p8 179:8 "/vendor/lib64/libmdmcli_mmgr.so" 1306 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/telephony/XMM7260_CONF_7.xml" 353 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/aware/GestureModel/GesturePipelineParams.txt" 223 
/dev/block/mmcblk0p8 179:8 "/vendor/lib64/arm64/libhardware_legacy.so" 1128 
/dev/block/mmcblk0p8 179:8 "/vendor/lib/arm/nb/libgui.so" 912 
/dev/block/mmcblk0p8 179:8 "/vendor/lib/arm/nb/libz.so" 930 
/dev/block/mmcblk0p8 179:8 "/vendor/firmware/telephony/2048_OTDOA_support_disabled.tlv" 668 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/telephony/catalog/7260_V2_IMS_allbands/B13_freq_swwp_change.xml" 386 
/dev/block/mmcblk0p8 179:8 "/vendor/lib64/Dptf.so" 1070 
/dev/block/mmcblk0p8 179:8 "/vendor/lib/arm/nb/libmedia.so" 919 
/dev/block/mmcblk0p8 179:8 "/vendor/firmware/telephony/1024_CHT_T4_Deactivate_B30.tlv" 573 
/dev/block/mmcblk0p8 179:8 "/vendor/firmware/telephony/1024_7160_PF450CL_Audio_calib_param_part_1.tlv" 538 
/dev/block/mmcblk0p8 179:8 "/vendor/firmware/telephony/2048_UMTS_duplex_dynamic_switch.tlv" 675 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/atomisp/01gc0310-Sf3gr_sr_garnet.aiqb" 179 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/telephony/rril_7160_conf_4.txt" 476 
/dev/block/mmcblk0p8 179:8 "/vendor/lib64/libIntelOpenCL.so" 1251 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/bluetooth/bddata_WSP_B2" 248 
/dev/block/mmcblk0p8 179:8 "/vendor/firmware/telephony/2048_CHT_HR_B13_freq_swwp_change.tlv" 659 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/telephony/rril_7160_conf_1.txt" 473 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/atomisp/01gc0310-i8880_0_coho.aiqb" 181 
/dev/block/mmcblk0p8 179:8 "/vendor/bin/nvm_server" 99 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/permissions/com.intel.internal.cellcoex.plugin.xml" 325 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/atomisp/00imx135-0-0x8-0.aiqb" 123 
/dev/block/mmcblk0p8 179:8 "/vendor/lib/DptfPolicyAdaptivePerformance.so" 773 
/dev/block/mmcblk0p8 179:8 "/vendor/lib64/libRSDriver_intel.so" 1255 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/atomisp/01ov2680-a82i_2_coho.aiqb" 194 
/dev/block/mmcblk0p8 179:8 "/vendor/firmware/telephony/1024_ATT_FGI_Rel10_data_only.tlv" 557 
/dev/block/mmcblk0p8 179:8 "/vendor/firmware/iwlwifi-softap-dummy.ucode" 527 
/dev/block/mmcblk0p8 179:8 "/vendor/etc/atomisp/01ov2680_th8_0_coho.aiqb" 208 
/dev/block/mmcblk0p8 179:8 "/vendor/lib64/clbltfne9.rtl" 1227 
/dev/block/mmcblk0p8 179:8 "/vendor/lib/libia_gcss.so" 992 
